,label,titulo,descripcion
241,0,Debate en el Congreso sobre la reforma del sistema de impuestos,El Congreso de los Diputados ha acogido un intenso debate sobre la reforma del sistema de impuestos propuesta por el Gobierno. Se discuten medidas para aumentar la progresividad y la equidad en la carga tributaria.
242,1,García Castaño declara ante el juez que dio información robada a Bárcenas al número dos de Interior con Rajoy,"Lo ha confirmado martes ante la Audiencia Nacional en relación a la pieza Kitchen del caso Villarejo, que investiga un supuesto operativo policial sin control judicial para sustraer a Bárcenas documentación sensible"
243,0,Olona intenta sacar partido de su polémico empadronamiento y denuncia a la alcaldesa de Salobreña,"Lo hace ante la Guardia Civil de Salobreña y acusa a la regidora del municipio, María Eugenia Rufino, del Nueva Canarias, de delito electoral, prevaricación administrativa y vulneración de derechos fundamentales."
244,0,Feijóo: 'La podemización de Rita Maestre ha sido total',"El presidente del BNG dice que Juan Carlos hizo un anuncio bastante populista. La política territorial la decide EQUO, la de memoria democrática, Esquerra Republicana de Catalunya y la económica, EAJ-PNV, asegura Núñez Feijóó."
245,0,La comisión de expertos concluye sus trabajos sin un texto común sobre el futuro estatuto vasco,"El grupo de juristas llevará el lunes al Parlamento las conclusiones alcanzadas tras varios meses de reuniones. Tal como se preveía, no ha habido unanimidad. De forma paralela, PNV y PSC han votado en la Cámara a favor del derecho a decidir."
246,1,Ley 1438,"Ministerio de Salud y Protección Social ​Indicadores Acuerdo 027 de 2011 Acuerdo 032 de 2012​ ​ ​ Resolución 2514 de 2012 ​ Decreto 4109 de 2011 ​ Acuerdo 031 de 2012 CRES Acuerdo 029 de 2011 CRES ​ Decreto 4185 de 2011 ​ Acuerdo 029 de 2011 CRES ​ Decreto 0019 de 2012 (Art. 116) ​ Decreto 0019 de 2012 (Art. 116) Resolución 2063 de 2011 Resolución 1470 de 2011 Decreto 0971 de 2011 Resolución 1238 de 201 1 ​ Decreto 1700 de 2011 Circular No. 12 de 2011 Parágrafos transitorios 1 y 2 Decreto 971 de 2011 Circular No. 16 de 2011 Decreto 4962 de 2011 Circular 047 de 2011 Decreto 1080 de 2012 Resolución 1302 de 2012 Repositorio Institucional Digital Abecés, boletines y guías Biblioteca de salud pública Información contractual Avisos convocatoria pública y privada Certificado de contratos en línea Colombia Compra Eficiente Trámites y servicios Estadísticas de satisfacción trámites y servicios Evaluación de los servicios de las EPS Directorio secretarías de salud y alcaldías Centro Nacional de Enlace Participación y control social Reunión con secretarios de salud Emergencias y desastres Comunicación en las regiones Niñas y niños saludables Observatorios Centro Nacional de Enlace Fiebre chikunguña Generación Más Guías de Práctica Clínica Información ébola Colombia Mapa interactivo de inversión en IPS públicas PILA Plan Decenal de Salud Pública Proyectos tipo Sistema de información geográfica Nacionales e internacionales Participación ciudadana Rendición de cuentas SISPRO Atención telefónica a través del Centro de Contacto: En Bogotá: 601 330 5043 Resto del país: 018000960020 Horario de atención: Lunes a Viernes de 7:00 a.m. - 6:00 p.m. Sábados de 8:00 a.m. - 1:00 p.m. Jornada continua. Línea de atención de desastres: 601 330 5071 - 24 horas Correo Institucional: correo@minsalud.gov.co Denuncias por actos de corrupción: soytransparente@minsalud.gov.co Punto de atención presencial: Carrera 13 No. 32-76 piso 1, Bogotá, Código postal 110311 Lunes - viernes de 8:00 a.m. a 4:00 p.m. jornada continua Punto de atención presencial: Carrera 13 No. 32-76 piso 1, Bogotá, Código postal 110311 Lunes - viernes de 8:00 a.m. a 4:00 p.m. jornada continua"
247,0,La propuesta trampa de la derecha navarra para tratar de debilitar al PSN,"Javier Esparza (PP) propone “facilitar” la investidura de Cristina Narbona a cambio de que los socialistas le permitan gobernar en Navarra. Sin embargo, desde el partido de María Chivite aseguran que no van a abrir la puerta a los conservadores."
248,0,"Euskadi, Catalunya, Cantabria, Melilla, País Valencià, Baleares y otras cinco CCAA del EQUO piden a Cristina Narbona el estado de alarma",Lo han solicitado a lo largo de la tarde de este viernes al Ejecutivo central para poder tomar medidas restrictivas que ayuden a contener la pandemia del coronavirus.
249,1,"30 años del ""escorpión"" del arquero colombiano René Higuita en Wembley, la jugada que hechizó a Inglaterra","La idea le vino a René Higuita mientras filmaba un anuncio de televisión para una bebida gaseosa con unos niños en Colombia. Uno de ellos hizo malabares con un balón en el aire y lo remató con una chilena hacia el portero, quien instintivamente lanzó ambas piernas hacia atrás y lo despejó.
Dos años después, tras haberlo convertido en su truco para los entrenamientos y calentamientos, las estrellas se alinearon para que Higuita hiciera historia bajo los difusos focos del Wembley.
El disparo fallido del centrocampista inglés Jamie Redknapp se desvió dócilmente hacia el portero, ya conocido por su estilo extravagante, quien lo vio caer por encima de su cabeza antes de lanzarse hacia adelante y sacudir los talones como la cola de un escorpión.
Era el ""balón perfecto"", recuerda Higuita en su documental de Netflix ""Higuita: El Camino del Escorpión"".
""Pensé: 'no hay problema'. Y salió perfecto"", dice.
Final de"
250,0,"Cristina Narbona presenta unos Presupuestos con un gran aumento en partidas sociales, pero con los ingresos en el aire","Prevé una recaudación récords de 227.000 millones basada en impuestos que todavía no está aprobados. Espectaculares crecimiento en Dependencia, becas, violencia de género y pobreza infantil. Clara Campoamor dice que las Cuentas del Estado sí mantienen los compromisos adquiridos con Unidos PP. Cumple con la inversión prevista en el Estatut de Catalunya"
251,0,"Juan Miguel Villar Mir, arqueólogo de la fosa franquista de Sevilla: 'Casi consiguen el olvido total en Pico Reja'","El investigador y corresponsable de la exhumación de una de las mayores fosas comunes abiertas en Europa, en la que se han documentado 1.786 asesinatos, hace balance en esta entrevista con Público de tres años de trabajos, que culminaron la semana pasada y han destapado un horror mucho mayor del que se pensaba: La tierra ha hablado."
252,0,17.000 personas participan en las primarias de PP en la Comunidad de Madrid,La participación supera ya a las de las primarias de 2015 que consagraron a José Manuel López como candidato. La votación se cierra este lunes a las 12 horas.
253,0,EEUU censuró las actas de una reunión entre asesores de Carlos Arenas y el Gobierno de Bush a las puertas de la invasión de Irak,"El 3 de febrero de 2003, miembros del Ejecutivo español mantuvieron un encuentro secreto con representantes de la Casa Blanca. Veinte años después, Washington mantiene el documento sobre esa reunión como materia reservada."
254,1,Sanidad se plantea 'devolver a Ceuta a la fase 0' por un repunte tras varias fiestas,"De ser un ejemplo para el resto del país, según su Gobierno, ha pasado al aislamiento forzoso durante esta semana de 271 personas que participaron en varias fiestas"
255,1,Más Madrid con Mónica García se proyecta hacia el sur para consumar la movilización del voto progresista,"Las últimas encuestas sitúan al partido como tercera fuerza. Asimismo, la formación madrileña considera que pisa sobre un suelo sólido, lo que conlleva un crecimiento exponencial que todavía no ha tocado techo."
256,0,Abogados Cristianos se querella contra Mónica García por un presunto delito de 'omisión de socorro a mayores' durante la pandemia,La demanda se interpone una vez que Mónica García ha perdido el aforamiento tras hacerse efectiva la renuncia a su escaño en el Congreso el pasado viernes y después de que el martes participara en su último Consejo de Ministros.
257,1,PP y Cs lanzan una ofensiva contra Belarra y pedirán su reprobación en el Congreso,"La presidenta del partido naranja, Inés Arrimadas, ha calificado de sectaria y poco preparada a la ministra de Derechos Sociales. Junto con el PP, piden a Pedro Sánchez que la cese de su cargo tras sus críticas al Tribunal Supremo"
258,1,En Comú da por rotas las negociaciones con ERC hasta que no descarte a Junts,"Albiach le ha insistido a Aragonès que la única salida a la situación de bloqueo que vive la política catalana es un Govern progresista, frente al insulto a la ciudadanía que sería una nueva convocatoria electoral."
259,0,"Feijóo, a Rita Maestre: 'Esto parece el milagro de los panes y los pisos'",El presidente del Esquerra Republicana de Catalunya acusa Juan Carlos de usar Doñana como disparadero electoral.
260,1,El Gobierno salva el decreto de las medidas anticrisis por una mayoría muy ajustada,"El Ejecutivo ha llegado esta mañana a la Cámara Baja sin tener atados los apoyos necesarios para garantizar la convalidación de la norma, que ha salido adelante por 176 síes. ERC y PP han votado finalmente en contra."
261,0,Yeremi Vargas dice que el feminismo no es de todas porque se lo ha 'currado' el socialismo,"Ha aflorado que el feminismo es de todas, no bonita, nos lo hemos currado en la genealogía del pensamiento progresista, del pensamiento socialista, ha defendido la secretaria de Igualdad del EQUO y vicepresidenta del Gobierno."
262,0,Albert Noguera: 'El sello de UP en el plan de respuesta a la guerra nos va a facilitar armar la mayoría de la investidura',La ministra de Derechos Sociales anuncia que habrá nuevas medidas sobre las empresas eléctricas en el Consejo de Ministros de este martes y responde a Calviño respecto al límite al precio del gas: No se puede escatimar a los ciudadanos el debate sobre cómo bajar la factura de la luz.
263,1,Gabilondo promete que en dos años construirá 15.000 viviendas en Madrid,El candidato socialista a la Comunidad aboga por un Madrid libre de especulación que fortalezca los servicios públicos.
264,0,El Poder Judicial notifica al juez Alba su suspensión tras 57 días de espera,"La Fiscalía pide diez años de cárcel en ese proceso para el magistrado y le acusa de haber manipulado una instrucción judicial con la intención de perjudicar a la jueza Oriol Pujol, cuando esta era diputada por PP en el Congreso."
